year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,6,10,718,-2,954,1,UA,N36447,1591,EWR,IAH,188,1400,7,18
2013,12,2,845,0,1148,-18,B6,N766JB,795,JFK,AUS,211,1521,8,45
2013,5,3,2147,7,2357,-27,B6,N661JB,199,JFK,LAS,282,2248,21,47
2013,2,28,1947,-12,2129,-15,MQ,N825MQ,4423,JFK,RDU,72,427,19,47
2013,11,11,1852,-3,2146,-4,B6,N643JB,543,EWR,PBI,141,1023,18,52
2013,2,24,1546,-4,1822,-5,9E,N830AY,4044,JFK,IND,106,665,15,46
2013,10,23,1137,-8,1355,-8,DL,N318NB,401,EWR,ATL,119,746,11,37
2013,6,25,640,-5,825,-10,MQ,N542MQ,3599,LGA,MSP,147,1020,6,40
2013,8,15,1745,-3,2030,-5,B6,N639JB,299,LGA,MCO,144,950,17,45
2013,3,17,1853,-2,2224,-16,VX,N836VA,29,JFK,SFO,373,2586,18,53
2013,4,27,1135,0,1345,4,DL,N337NB,2219,LGA,MSP,152,1020,11,35
2013,6,9,1636,6,1839,-41,DL,N3740C,1621,JFK,DEN,217,1626,16,36
2013,9,2,2136,156,23,171,DL,N993DL,947,LGA,ATL,115,762,21,36
2013,9,2,842,-3,1048,-22,MQ,N5PBMQ,3419,LGA,ATL,109,762,8,42
2013,11,11,1442,-4,1739,-14,B6,N804JB,325,JFK,TPA,149,1005,14,42
2013,9,9,819,-6,1001,-22,US,N601AW,409,EWR,CLT,77,529,8,19
2013,9,21,730,0,818,-9,EV,N14959,4714,EWR,BDL,29,116,7,30
2013,2,4,2100,60,2235,58,EV,N14907,4106,EWR,GSO,76,445,21,0
2013,3,5,2258,118,2359,99,MQ,N539MQ,3744,EWR,ORD,103,719,22,58
2013,6,10,720,37,908,7,UA,N439UA,485,EWR,DEN,208,1605,7,20
2013,7,20,1545,35,1706,31,MQ,N534MQ,3433,JFK,DCA,47,213,15,45
2013,6,19,1719,-2,1933,7,EV,N12900,3847,EWR,IND,101,645,17,19
2013,2,17,455,-5,638,-12,US,N449US,881,EWR,CLT,86,529,4,55
2013,8,1,729,0,1022,3,B6,N709JB,461,LGA,PBI,150,1035,7,29
2013,2,5,525,0,816,-4,UA,N36272,1018,EWR,IAH,201,1400,5,25
2013,2,17,1914,15,2129,-16,DL,N603DL,947,LGA,ATL,105,762,19,14
2013,11,3,1312,12,1633,28,VX,N626VA,165,EWR,LAX,347,2454,13,12
2013,9,10,1504,-6,1618,-12,MQ,N546MQ,3433,JFK,DCA,50,213,15,4
2013,5,27,455,-5,631,-9,US,N171US,1431,EWR,CLT,72,529,4,55
2013,11,14,735,-10,1021,-22,B6,N646JB,1717,LGA,TPA,142,1010,7,35
2013,7,3,1446,1,1725,-15,AA,N3DBAA,759,LGA,DFW,195,1389,14,46
2013,2,3,1446,51,1627,12,EV,N614QX,5469,LGA,MEM,136,963,14,46
2013,12,15,1419,0,1729,15,B6,N633JB,561,LGA,PBI,170,1035,14,19
2013,11,5,555,-5,723,-13,UA,N832UA,359,LGA,ORD,124,733,5,55
2013,8,30,1251,1,1543,-4,DL,N3764D,1375,JFK,SLC,265,1990,12,51
2013,4,12,1156,-4,1350,-4,US,N768US,1443,JFK,CLT,88,541,11,56
2013,11,12,1138,3,1507,28,DL,N318NB,1875,LGA,TPA,163,1010,11,38
2013,7,9,624,-6,821,-8,EV,N13956,4471,EWR,CLT,84,529,6,24
2013,1,23,1935,-5,2225,-15,AA,N3AWAA,1787,JFK,TPA,149,1005,19,35
2013,7,22,823,-2,1114,9,AA,N3EUAA,719,LGA,DFW,188,1389,8,23
2013,2,19,609,-1,902,-8,AA,N5EJAA,1895,EWR,MIA,150,1085,6,9
2013,6,27,1306,7,1537,3,DL,N915DE,781,LGA,ATL,110,762,13,6
2013,7,28,1456,-3,1659,10,MQ,N721MQ,3391,LGA,CMH,82,479,14,56
2013,9,12,1010,-5,1119,-20,EV,N14116,4187,EWR,BNA,107,748,10,10
2013,2,22,1729,9,2038,-2,AA,N5DUAA,1999,EWR,MIA,157,1085,17,29
2013,3,22,1124,-6,1403,-18,DL,N964DL,695,JFK,MCO,134,944,11,24
2013,1,20,1152,-8,1600,31,DL,N711ZX,863,JFK,LAX,363,2475,11,52
2013,2,12,1358,-12,1535,-20,MQ,N723MQ,4491,LGA,CLE,78,419,13,58
2013,5,26,1630,0,1923,0,UA,N13110,1178,EWR,IAH,184,1400,16,30
2013,11,2,1926,-4,2222,-27,DL,N3772H,795,JFK,SLC,279,1990,19,26
2013,11,19,1426,-4,1520,-17,EV,N13566,4372,EWR,DCA,40,199,14,26
2013,4,13,1800,-5,1909,-20,DL,N357NW,2383,LGA,PWM,39,269,18,0
2013,8,4,1053,-7,1222,-35,EV,N12996,6115,LGA,CLE,67,419,10,53
2013,11,13,1912,-8,2057,-14,9E,N922XJ,2931,JFK,PIT,62,340,19,12
2013,12,20,1033,18,1212,22,AA,N4WMAA,325,LGA,ORD,125,733,10,33
2013,1,6,1940,10,2044,-6,EV,N830AS,5693,LGA,IAD,49,229,19,40
2013,11,5,1153,-2,1437,10,UA,N24211,1742,EWR,DEN,261,1605,11,53
2013,5,10,1430,-5,1537,-23,9E,N8659B,4205,JFK,BWI,37,184,14,30
2013,12,31,657,-2,929,-12,DL,N342NW,1547,LGA,ATL,129,762,6,57
2013,11,14,1017,41,1115,23,B6,N309JB,116,JFK,SYR,44,209,10,17
2013,8,9,1054,-6,1204,-7,US,N961UW,2144,LGA,BOS,43,184,10,54
2013,3,19,912,68,1155,89,EV,N17984,4157,EWR,OMA,169,1134,9,12
2013,6,14,1626,26,1840,53,EV,N750EV,5091,LGA,PIT,51,335,16,26
2013,7,14,932,192,1220,184,UA,N480UA,743,EWR,FLL,146,1065,9,32
2013,7,7,1723,24,1958,39,DL,N323NB,2042,EWR,ATL,117,746,17,23
2013,8,7,1857,-3,2232,16,DL,N713TW,1643,JFK,SEA,344,2422,18,57
2013,7,6,1204,-4,1451,-1,B6,N607JB,323,JFK,LAX,309,2475,12,4
2013,4,1,859,-1,1215,-5,AA,N5DVAA,647,JFK,MIA,163,1089,8,59
2013,11,28,1633,3,2120,-10,AA,N5BYAA,95,JFK,SJU,206,1598,16,33
2013,12,8,1909,65,1,156,UA,N53442,1064,EWR,LAX,390,2454,19,9
2013,9,26,828,-2,1131,9,UA,N589UA,443,JFK,LAX,326,2475,8,28
2013,4,1,1945,0,2243,3,B6,N592JB,381,LGA,FLL,150,1076,19,45
2013,8,30,1446,1,1658,-40,UA,N520UA,423,EWR,MCO,117,937,14,46
2013,2,5,836,-9,1050,-7,US,N712US,1429,LGA,CLT,90,544,8,36
2013,7,21,1318,3,1447,-8,AA,N4YEAA,331,LGA,ORD,114,733,13,18
2013,10,5,1142,-3,1431,-19,AA,N3JUAA,1623,EWR,MIA,137,1085,11,42
2013,10,2,1158,-2,1452,-14,DL,N723TW,423,JFK,LAX,326,2475,11,58
2013,3,11,554,-6,831,-18,B6,N796JB,145,JFK,PBI,141,1028,5,54
2013,5,9,1003,3,1145,8,UA,N76516,1433,LGA,ORD,107,733,10,3
2013,1,18,1601,1,1929,26,B6,N796JB,985,LGA,TPA,154,1010,16,1
2013,1,18,657,-8,923,-17,MQ,N711MQ,4534,LGA,XNA,178,1147,6,57
2013,10,7,1142,17,1429,4,UA,N555UA,398,JFK,LAX,320,2475,11,42
2013,4,2,729,-1,1043,-7,AA,N339AA,33,JFK,LAX,344,2475,7,29
2013,8,24,956,-4,1115,-18,UA,N411UA,673,LGA,ORD,103,733,9,56
2013,3,21,1900,0,2152,-34,DL,N938DL,2190,JFK,MIA,152,1089,19,0
2013,1,29,641,-4,934,-18,UA,N802UA,719,EWR,DFW,213,1372,6,41
2013,9,9,2052,-8,2149,-22,US,N963UW,2164,LGA,BOS,39,184,20,52
2013,7,3,1158,-2,1400,2,EV,N14174,4302,EWR,MCI,154,1092,11,58
2013,5,29,1333,6,1548,3,F9,N211FR,507,LGA,DEN,222,1620,13,33
2013,6,27,554,-6,649,-11,US,N754UW,2114,LGA,BOS,33,184,5,54
2013,5,4,848,-2,1034,9,MQ,N838MQ,4406,JFK,RDU,68,427,8,48
2013,10,2,2034,-6,2224,-24,EV,N11544,4536,EWR,CVG,88,569,20,34
2013,6,15,823,-6,948,-16,MQ,N811MQ,3363,JFK,RDU,65,427,8,23
2013,1,9,957,-3,1200,-9,US,N745VJ,1277,LGA,CLT,92,544,9,57
2013,3,17,800,-10,1145,10,UA,N502UA,397,JFK,SFO,377,2586,8,0
2013,12,29,728,-1,1023,3,B6,N661JB,461,LGA,PBI,156,1035,7,28
2013,2,15,917,7,1059,6,B6,N334JB,885,JFK,RDU,73,427,9,17
2013,8,18,1921,1,2044,-1,AA,N3AVAA,1762,JFK,BOS,38,187,19,21
2013,2,21,1612,7,1854,-17,B6,N807JB,157,JFK,MCO,137,944,16,12
2013,1,20,1658,3,2018,8,B6,N793JB,185,JFK,SAN,354,2446,16,58
2013,10,21,1202,-3,1449,-22,DL,N364NW,1685,LGA,MCO,145,950,12,2
2013,2,28,745,0,846,-23,UA,N805UA,477,EWR,BOS,45,200,7,45
2013,9,13,1434,14,1641,48,FL,N946AT,721,LGA,CAK,71,397,14,34
2013,9,11,1657,-3,1959,80,UA,N844UA,689,LGA,ORD,120,733,16,57
2013,6,4,1359,0,1632,2,DL,N679DA,2247,LGA,ATL,107,762,13,59
2013,7,21,1123,-2,1229,-6,B6,N274JB,34,JFK,BTV,45,266,11,23
2013,8,18,1606,1,1852,-33,DL,N3764D,1394,JFK,PDX,313,2454,16,6
2013,1,11,1131,-9,1426,-19,AA,N3BWAA,1623,EWR,MIA,144,1085,11,31
2013,2,12,1931,-4,2242,22,EV,N27200,4204,EWR,OKC,216,1325,19,31
2013,11,13,2020,-9,2145,-22,EV,N15910,4106,EWR,GSO,67,445,20,20
2013,9,13,1035,5,1254,7,DL,N766NC,2343,EWR,ATL,112,746,10,35
2013,2,15,1557,-3,1703,-9,US,N945UW,2134,LGA,BOS,38,184,15,57
2013,2,14,1238,-2,1538,-2,AA,N552AA,1853,EWR,DFW,213,1372,12,38
2013,5,17,606,-9,802,-16,EV,N754EV,4901,EWR,MSP,161,1008,6,6
2013,2,22,1556,26,1755,30,AA,N496AA,2223,LGA,STL,153,888,15,56
2013,12,15,1353,-2,1656,-19,US,N675AW,686,EWR,PHX,287,2133,13,53
2013,2,22,557,-3,946,36,AA,N3ACAA,707,LGA,DFW,231,1389,5,57
2013,8,24,1728,-1,1915,-25,EV,N11565,5896,EWR,DTW,78,488,17,28
2013,4,20,1310,-5,1427,-8,MQ,N501MQ,3765,EWR,ORD,110,719,13,10
2013,11,26,700,0,838,2,UA,N423UA,331,LGA,ORD,134,733,7,0
2013,9,24,738,10,945,-12,UA,N457UA,245,EWR,DEN,209,1605,7,38
2013,2,14,1156,2,1433,7,EV,N19554,3271,EWR,JAX,141,820,11,56
2013,11,16,1444,-1,1803,6,B6,N562JB,1171,LGA,FLL,144,1076,14,44
2013,7,7,1332,18,1631,11,B6,N564JB,1639,LGA,RSW,156,1080,13,32
2013,1,3,601,1,730,0,WN,N8329B,959,LGA,MDW,129,725,6,1
2013,4,22,1530,0,1720,-11,EV,N24103,4667,EWR,MSP,147,1008,15,30
2013,5,18,1708,8,1821,-6,B6,N247JB,24,JFK,SYR,43,209,17,8
2013,3,27,1948,-7,2113,-18,9E,N8477R,4127,JFK,IAD,48,228,19,48
2013,9,16,1303,-9,1621,-3,B6,N625JB,1639,LGA,RSW,167,1080,13,3
2013,5,26,813,23,1046,11,B6,N708JB,983,LGA,TPA,135,1010,8,13
2013,11,3,1629,-1,2015,5,VX,N629VA,27,JFK,SFO,367,2586,16,29
2013,6,6,702,-3,806,-13,UA,N12238,1679,EWR,BOS,41,200,7,2
2013,5,15,640,-7,745,-14,EV,N11535,4241,EWR,DCA,40,199,6,40
2013,10,31,1617,-3,1738,-16,DL,N349NB,2443,JFK,BOS,40,187,16,17
2013,10,4,1122,-3,1414,-11,UA,N554UA,398,JFK,LAX,323,2475,11,22
2013,11,14,1720,-5,2017,-15,DL,N382DA,1519,EWR,SLC,275,1969,17,20
2013,8,30,843,-7,1215,-36,DL,N375DA,301,JFK,SJU,190,1598,8,43
2013,2,22,936,7,1225,19,EV,N29906,4140,EWR,ATL,134,746,9,36
2013,9,24,841,-5,1132,-11,UA,N556UA,260,LGA,IAH,193,1416,8,41
2013,8,16,1731,-3,2007,7,FL,N932AT,623,LGA,ATL,127,762,17,31
2013,9,11,2113,43,2305,14,EV,N611QX,5209,LGA,CHS,86,641,21,13
2013,11,1,1726,-3,1905,5,EV,N17159,4195,EWR,BNA,126,748,17,26
2013,3,1,1548,-2,2020,-30,AA,N5EPAA,1635,JFK,SJU,189,1598,15,48
2013,10,23,816,1,1046,-9,DL,N694DL,1429,JFK,LAS,303,2248,8,16
2013,5,22,1639,7,1951,-5,B6,N809JB,675,JFK,LAX,324,2475,16,39
2013,2,19,940,0,1120,10,WN,N204WN,376,LGA,BNA,126,764,9,40
2013,12,30,702,8,1024,-1,UA,N66803,1668,EWR,SFO,355,2565,7,2
2013,11,18,2115,-10,2306,-22,EV,N13903,3845,EWR,GSP,95,594,21,15
2013,12,23,619,9,907,-14,UA,N24212,1701,EWR,FLL,149,1065,6,19
2013,1,2,636,-1,1012,17,UA,N38727,1276,EWR,AUS,248,1504,6,36
2013,7,21,1829,0,2057,22,US,N541UW,297,JFK,CLT,79,541,18,29
2013,3,11,925,-4,1121,-14,EV,N13997,4161,EWR,CLT,83,529,9,25
2013,12,4,1503,6,1711,13,EV,N14153,4113,EWR,CLT,99,529,15,3
2013,1,11,1619,-1,2003,0,US,N523UW,35,JFK,PHX,320,2153,16,19
2013,9,14,825,-5,1125,-15,DL,N359NB,1879,LGA,FLL,158,1076,8,25
2013,8,4,2215,51,2327,42,EV,N19966,4695,EWR,MHT,39,209,22,15
2013,12,22,1053,-2,1241,-9,MQ,N526MQ,3689,LGA,DTW,84,502,10,53
2013,10,13,2011,11,2135,3,UA,N406UA,695,LGA,ORD,103,733,20,11
2013,10,9,1049,-11,1203,-20,UA,N852UA,798,EWR,ORD,99,719,10,49
2013,7,16,1708,27,1920,7,EV,N14953,3854,EWR,ATL,106,746,17,8
2013,4,28,738,18,936,1,WN,N403WN,1953,EWR,DEN,217,1605,7,38
2013,8,31,1947,37,2224,9,AA,N328AA,21,JFK,LAX,295,2475,19,47
2013,6,18,536,-4,812,2,UA,N87513,1207,EWR,IAH,194,1400,5,36
2013,6,15,1549,9,1809,19,WN,N230WN,2269,EWR,DEN,234,1605,15,49
2013,1,9,1156,-4,1346,-14,US,N751UW,1443,JFK,CLT,91,541,11,56
2013,3,20,1858,1,2153,-4,DL,N395DN,2159,JFK,MCO,155,944,18,58
2013,2,15,558,-2,918,17,B6,N640JB,371,LGA,FLL,169,1076,5,58
2013,10,13,1524,4,1916,58,UA,N14107,1600,EWR,LAX,349,2454,15,24
2013,3,23,1808,39,2139,50,AA,N394AA,543,JFK,MIA,154,1089,18,8
2013,3,19,2040,70,2247,61,9E,N8936A,3798,JFK,CLT,90,541,20,40
2013,4,12,657,-3,930,-1,DL,N670DN,1547,LGA,ATL,116,762,6,57
2013,7,27,1521,21,1659,10,9E,N8492C,3973,JFK,RIC,57,288,15,21
2013,9,10,1040,-5,1324,-28,B6,N729JB,971,LGA,FLL,133,1076,10,40
2013,12,28,858,-2,1350,1,DL,N3754A,2591,JFK,SJU,187,1598,8,58
2013,3,27,912,-3,1231,-1,DL,N356NW,2379,LGA,FLL,162,1076,9,12
2013,10,12,830,-2,948,-6,9E,N8847A,3492,JFK,DCA,40,213,8,30
2013,8,27,1554,16,1817,35,US,N767UW,1899,LGA,CLT,80,544,15,54
2013,9,3,1237,-3,1453,-27,AA,N487AA,300,EWR,DFW,175,1372,12,37
2013,6,17,1718,23,2100,44,UA,N37465,1284,EWR,SFO,371,2565,17,18
2013,10,21,744,-4,946,1,B6,N329JB,1273,JFK,CHS,102,636,7,44
2013,1,12,1007,-8,1328,-12,US,N678AW,75,EWR,PHX,305,2133,10,7
2013,12,29,2005,5,2128,18,AA,N3CYAA,2314,JFK,BOS,33,187,20,5
2013,2,15,1512,7,1659,5,EV,N15983,3824,EWR,STL,147,872,15,12
2013,11,17,1448,-7,1639,-6,MQ,N941MQ,2815,JFK,CLE,79,425,14,48
2013,8,7,1021,-8,1242,-28,B6,N656JB,53,JFK,PBI,125,1028,10,21
2013,11,22,846,-4,1138,6,UA,N29129,1643,EWR,DEN,270,1605,8,46
2013,7,24,554,-5,859,-3,UA,N76515,1498,EWR,SFO,342,2565,5,54
2013,7,24,611,1,722,-3,WN,N8611F,273,LGA,MDW,110,725,6,11
2013,4,25,1649,54,1819,64,MQ,N501MQ,3695,EWR,ORD,108,719,16,49
2013,1,9,1929,-6,2224,-16,AA,N3GJAA,791,LGA,DFW,208,1389,19,29
2013,8,5,2115,195,6,184,B6,N806JB,359,JFK,BUR,332,2465,21,15
2013,5,2,1356,-4,1705,-25,DL,N722TW,1565,JFK,SFO,325,2586,13,56
2013,1,4,810,-5,1004,-12,US,N649AW,675,EWR,CLT,85,529,8,10
2013,12,21,2226,87,114,62,UA,N73291,1299,EWR,RSW,147,1068,22,26
2013,11,19,754,-6,915,0,US,N752US,2171,LGA,DCA,48,214,7,54
2013,2,5,1955,-5,2239,-4,DL,N383DN,1147,LGA,ATL,117,762,19,55
2013,6,28,859,26,1053,23,EV,N31131,4714,EWR,CLT,79,529,8,59
2013,1,17,1621,-4,1911,-43,B6,N775JB,675,JFK,LAX,328,2475,16,21
2013,8,13,1825,-5,2202,7,UA,N508UA,389,JFK,SFO,357,2586,18,25
2013,1,12,2019,79,2348,102,UA,N475UA,527,EWR,DFW,215,1372,20,19
2013,4,6,544,-1,954,34,B6,N531JB,725,JFK,BQN,223,1576,5,44
2013,4,7,1216,11,1326,9,EV,N15983,3267,EWR,BTV,56,266,12,16
2013,3,1,951,-9,1157,-12,US,N747UW,1277,LGA,CLT,90,544,9,51
2013,2,23,2007,37,2230,68,9E,N826AY,3916,JFK,ROC,49,264,20,7
2013,10,20,1156,-9,1348,-2,MQ,N822MQ,3404,LGA,RDU,80,431,11,56
2013,2,1,756,9,1129,3,B6,N789JB,643,JFK,SFO,369,2586,7,56
2013,5,14,1359,0,1614,-33,UA,N429UA,205,EWR,IAH,176,1400,13,59
2013,4,28,1455,-2,1608,-8,UA,N27733,1644,EWR,BOS,39,200,14,55
2013,9,27,2114,-6,2343,-11,B6,N328JB,1677,JFK,JAX,111,828,21,14
2013,10,9,1344,14,1548,-2,US,N667AW,456,JFK,PHX,280,2153,13,44
2013,12,30,1334,-1,1640,-1,UA,N33264,1164,EWR,FLL,169,1065,13,34
2013,5,8,1056,41,1252,22,US,N640AW,75,EWR,PHX,274,2133,10,56
2013,7,18,945,25,1227,17,AA,N426AA,1223,EWR,DFW,172,1372,9,45
2013,12,2,1619,-6,1739,-16,MQ,N5PBMQ,3748,EWR,ORD,108,719,16,19
2013,11,11,1502,2,1727,-2,UA,N569UA,745,LGA,DEN,232,1620,15,2
2013,12,18,2007,22,2212,22,MQ,N834MQ,3603,LGA,DTW,94,502,20,7
2013,8,29,1744,19,1941,20,EV,N14542,3850,EWR,DAY,78,533,17,44
2013,6,4,1413,-2,1518,-17,EV,N909EV,5712,JFK,IAD,43,228,14,13
2013,12,25,927,-3,1206,-26,DL,N907DL,1885,LGA,MCO,136,950,9,27
2013,3,27,1540,-5,1742,-21,DL,N359NB,1942,EWR,ATL,105,746,15,40
2013,12,19,1726,19,1927,14,US,N157UW,894,LGA,CLT,85,544,17,26
2013,7,31,1606,7,1852,-18,DL,N3748Y,706,JFK,AUS,195,1521,16,6
2013,10,12,742,-17,849,-45,AA,N539AA,307,LGA,ORD,105,733,7,42
2013,11,6,1813,-2,2108,-27,AA,N3CNAA,1611,LGA,MIA,142,1096,18,13
2013,12,25,1928,-7,2145,-10,9E,N935XJ,2911,JFK,CVG,104,589,19,28
2013,5,2,1752,43,1953,48,EV,N15980,4658,EWR,CHS,90,628,17,52
2013,10,15,1858,23,2219,41,DL,N3767,1576,JFK,SAN,340,2446,18,58
2013,9,6,550,-10,835,-23,B6,N531JB,371,LGA,FLL,144,1076,5,50
2013,6,13,1509,94,1619,84,MQ,N544MQ,3678,EWR,ORD,112,719,15,9
2013,3,5,1503,-2,1654,0,EV,N14573,4596,EWR,STL,137,872,15,3
2013,6,20,824,-2,1100,-42,UA,N35407,1210,EWR,SEA,313,2402,8,24
2013,4,29,1001,-7,1126,-22,EV,N48901,4711,EWR,STL,125,872,10,1
2013,5,10,1856,-4,2305,27,DL,N709TW,87,JFK,LAX,308,2475,18,56
2013,4,29,849,39,1041,21,DL,N917DN,2119,LGA,MSP,137,1020,8,49
2013,1,31,1908,-2,2229,-2,B6,N805JB,87,JFK,SLC,278,1990,19,8
2013,8,23,1021,7,1207,-1,US,N124US,2075,JFK,CLT,84,541,10,21
2013,6,11,811,-9,1010,-32,9E,N8974C,4248,JFK,CHS,96,636,8,11
2013,12,24,1314,2,1621,15,B6,N354JB,553,JFK,PBI,162,1028,13,14
2013,11,17,1338,13,1643,0,UA,N12125,1054,EWR,LAX,340,2454,13,38
2013,1,18,1003,-3,1123,2,EV,N834AS,5711,JFK,IAD,51,228,10,3
2013,1,2,1021,21,1251,10,DL,N951DL,1847,LGA,ATL,126,762,10,21
2013,6,8,1658,-2,1914,3,B6,N190JB,1085,JFK,CLT,101,541,16,58
2013,7,22,1758,63,2224,139,VX,N633VA,413,JFK,LAX,317,2475,17,58
2013,4,27,1520,5,1756,-4,UA,N37419,1687,EWR,MCO,130,937,15,20
2013,3,31,950,0,1248,-4,B6,N651JB,503,EWR,FLL,148,1065,9,50
2013,4,25,729,-1,1049,-1,AA,N327AA,33,JFK,LAX,349,2475,7,29
2013,1,28,1252,-8,1509,3,9E,N8673D,3762,EWR,CVG,102,569,12,52
2013,11,10,1000,-1,1309,-13,UA,N556UA,497,EWR,SFO,348,2565,10,0
2013,3,26,1312,2,1703,-3,UA,N71411,1708,EWR,SJU,211,1608,13,12
2013,8,27,1355,9,1457,-1,B6,N178JB,1338,JFK,MVY,42,173,13,55
2013,11,27,1124,-5,1221,-9,B6,N337JB,1018,JFK,BOS,43,187,11,24
2013,9,6,1023,-6,1220,-24,DL,N3739P,1529,JFK,LAS,271,2248,10,23
2013,11,30,1735,6,2038,-37,VX,N845VA,193,EWR,SFO,344,2565,17,35
2013,11,23,1534,1,1832,-7,UA,N37437,1695,EWR,IAH,201,1400,15,34
2013,6,13,2130,119,24,107,UA,N45440,1292,EWR,FLL,155,1065,21,30
2013,4,8,905,6,1203,-16,UA,N27239,1581,EWR,SEA,331,2402,9,5
2013,11,16,1509,-6,1637,-23,AA,N569AA,341,LGA,ORD,128,733,15,9
2013,6,16,1824,-5,2019,-14,US,N542UW,297,JFK,CLT,81,541,18,24
2013,8,17,2144,-6,2248,-23,EV,N15910,4695,EWR,MHT,43,209,21,44
2013,10,27,1119,-11,1259,-33,US,N716UW,2021,LGA,CLT,79,544,11,19
2013,11,25,1145,15,1311,-15,EV,N612QX,5373,LGA,GSO,69,461,11,45
2013,3,16,808,8,1001,14,9E,N8665A,3611,JFK,PIT,76,340,8,8
2013,5,29,1225,10,1343,-7,WN,N506SW,529,EWR,STL,125,872,12,25
2013,1,18,1005,65,1314,69,DL,N322US,1885,LGA,MCO,136,950,10,5
2013,9,24,1458,-2,1810,6,DL,N337NB,1935,LGA,TPA,149,1010,14,58
2013,9,3,1451,-5,1645,8,9E,N8800G,3868,JFK,ORF,51,290,14,51
2013,2,22,2306,16,31,26,B6,N179JB,30,JFK,ROC,56,264,23,6
2013,6,3,842,2,1154,-3,UA,N41135,1201,JFK,LAX,325,2475,8,42
2013,12,14,822,2,1037,16,US,N652AW,409,EWR,CLT,96,529,8,22
2013,6,26,2218,38,2349,39,MQ,N535MQ,3317,LGA,RDU,65,431,22,18
2013,3,20,817,-7,1000,-14,EV,N16999,4548,EWR,RDU,82,416,8,17
2013,12,24,1441,4,1736,-7,B6,N258JB,581,JFK,HOU,219,1428,14,41
2013,2,15,754,-6,903,-14,US,N757UW,2165,LGA,DCA,48,214,7,54
2013,8,23,1827,-2,2202,20,UA,N37409,1414,EWR,TPA,140,997,18,27
2013,7,23,838,8,1043,28,EV,N14562,4537,EWR,MEM,143,946,8,38
2013,2,26,902,-3,1120,5,MQ,N853MQ,4478,LGA,DTW,92,502,9,2
2013,3,15,729,-6,922,-13,EV,N19554,4344,EWR,DTW,92,488,7,29
2013,4,16,1453,-6,1713,-24,DL,N699DL,2347,LGA,ATL,108,762,14,53
2013,7,6,911,5,1311,1,UA,N27733,1519,EWR,STT,212,1634,9,11
2013,8,1,920,20,1256,50,B6,N579JB,5,EWR,FLL,152,1065,9,20
2013,11,4,1414,-6,1604,9,AA,N4XXAA,337,LGA,ORD,116,733,14,14
2013,4,11,1358,53,1619,51,EV,N11137,4141,EWR,ATL,119,746,13,58
2013,3,25,924,24,1239,19,AA,N347AA,647,JFK,MIA,160,1089,9,24
2013,9,22,552,-8,818,-22,B6,N789JB,27,EWR,MCO,127,937,5,52
2013,6,10,606,-4,853,-13,B6,N763JB,315,JFK,FLL,144,1069,6,6
2013,6,1,1753,-2,1912,-18,MQ,N510MQ,4601,LGA,RDU,65,431,17,53
2013,11,20,1038,15,1227,9,US,N169UW,1745,EWR,CLT,84,529,10,38
2013,3,20,2037,-3,2135,-13,B6,N633JB,1020,JFK,BOS,41,187,20,37
2013,6,8,1610,15,1734,7,B6,N279JB,44,JFK,BTV,47,266,16,10
2013,5,15,2023,-2,2300,-25,DL,N385DN,1729,JFK,LAS,287,2248,20,23
2013,12,29,1300,10,1406,-9,WN,N468WN,144,LGA,MKE,113,738,13,0
2013,6,18,1636,-4,2020,24,B6,N632JB,185,JFK,SAN,341,2446,16,36
2013,10,16,1609,14,1817,12,MQ,N655MQ,3075,JFK,CVG,103,589,16,9
2013,10,31,1641,11,1957,-13,VX,N639VA,27,JFK,SFO,341,2586,16,41
2013,3,5,1010,-5,1158,-18,US,N769US,1427,JFK,CLT,85,541,10,10
2013,7,11,927,2,1227,7,VX,N627VA,407,JFK,LAX,327,2475,9,27
2013,1,10,1955,-5,2055,-48,DL,N322NB,402,JFK,BOS,36,187,19,55
2013,10,27,1505,-5,1628,-2,MQ,N500MQ,3663,JFK,DCA,45,213,15,5
2013,2,10,917,-3,1236,-4,AA,N4XKAA,1589,EWR,DFW,231,1372,9,17
2013,7,11,2308,82,139,69,B6,N510JB,1183,JFK,MCO,125,944,23,8
2013,12,8,655,-5,907,22,B6,N587JB,905,JFK,ORD,145,740,6,55
2013,10,10,1323,-2,1430,-4,B6,N229JB,308,JFK,PWM,52,273,13,23
2013,10,25,955,-5,1114,-20,UA,N850UA,673,LGA,ORD,114,733,9,55
2013,8,10,1651,26,1809,4,DL,N352NB,402,JFK,BOS,39,187,16,51
2013,5,21,1903,-6,2159,-36,B6,N633JB,87,JFK,SLC,265,1990,19,3
2013,12,4,943,-4,1413,-17,B6,N618JB,403,JFK,SJU,192,1598,9,43
2013,8,25,1326,-4,1517,-28,WN,N460WN,776,EWR,PHX,261,2133,13,26
2013,10,25,1658,53,1854,59,AA,N539AA,343,LGA,ORD,117,733,16,58
2013,6,24,559,-1,831,-9,WN,N286WN,488,EWR,HOU,190,1411,5,59
2013,7,13,1524,9,1634,1,EV,N12924,3267,EWR,ORF,46,284,15,24
2013,12,22,1332,32,1443,29,B6,N267JB,34,JFK,BTV,50,266,13,32
2013,10,4,559,-1,710,-5,WN,N917WN,464,EWR,MDW,104,711,5,59
